cpv_supp_id;cpv_order;cpv_name_bg;cpv_name_cs;cpv_name_da;cpv_name_de;cpv_name_el;cpv_name_en;cpv_name_es;cpv_name_et;cpv_name_fi;cpv_name_fr;cpv_name_ga;cpv_name_hr;cpv_name_hu;cpv_name_it;cpv_name_lt;cpv_name_lv;cpv_name_mt;cpv_name_nl;cpv_name_pl;cpv_name_pt;cpv_name_ro;cpv_name_sk;cpv_name_sl;cpv_name_sv
"RB16-5";"814";"За икономика на иновациите";"Pro ekonomiku v oblasti inovací";"Innovationsøkonomi";"Für die Innovationsökonomie";"Για οικονομία καινοτομίας";"For innovation economics";"Para economía de innovación";"Innovatsioonimajanduse alased";"Innovaatiotaloustiedettä varten";"Pour l'économie de l'innovation";"For innovation economics";"Za ekonomiju inovacija";"Innovációgazdasági";"Per l'economia dell'innovazione";"Inovacijų ekonomikos";"Inovāciju ekonomikā";"Għall-ekonomija ta' l-innovazzjoni";"Op het gebied van de innovatie-economie";"W zakresie ekonomii innowacji";"Para a economia de inovação";"Pentru economia inovaţiei";"Pre ekonómiu v oblasti inovácií";"Za ekonomiko inovacij";"I innovationsekonomi"
"RB17-8";"815";"За икономическо прогнозиране";"Pro ekonomické prognózy";"Økonomiske prognoser";"Für Wirtschaftsprognosen";"Για οικονομικές προβλέψεις";"For economic forecasting";"Para previsión económica";"Majandusprognooside alased";"Talousennusteita varten";"Pour la prévision économique";"For economic forecasting";"Za ekonomska predviđanja";"Gazdasági előrejelzéssel kapcsolatos";"Per le previsioni economiche";"Ekonominės prognozės";"Ekonomiskajā prognozēšanā";"Għat-tbassir ekonomiku";"Op het gebied van economische prognoses";"W zakresie prognoz ekonomicznych";"Para a previsão económica";"Pentru previziuni economice";"Pre ekonomické prognózy";"Za ekonomsko napovedovanje";"Beträffande ekonomiska prognoser"
"RB18-1";"816";"За обществена икономика";"Pro ekonomiku ve veřejné sféře";"Offentlig økonomi";"Für die öffentliche Wirtschaft";"Για δημόσια οικονομικά";"For public economics";"Para economía pública";"Rahvamajanduse alased";"Julkistaloustiedettä varten";"Pour l'économie publique";"For public economics";"Za ekonomiju javnih tvrtki";"Kormányzati/közösségi gazdaságtani";"Per l'economia pubblica";"Viešosios ekonomikos";"Publiskajā ekonomikā";"Għall-ekonomija pubblika";"Op het gebied van overheidseconomie";"W zakresie gospodarki publicznej";"Para a economia pública";"Pentru economie publică";"Pre ekonómiu vo verejnej oblasti";"Za ekonomiko javnih podjetij";"I offentlig ekonomi"
"RB19-4";"817";"За частна икономика";"Pro ekonomiku v soukromé sféře";"Privatøkonomi";"Für die private Wirtschaft";"Για ιδιωτική οικονομική";"For private economics";"Para economía privada";"Eramajanduse alased";"Yksityistaloustiedettä varten";"Pour l'économie privée";"For private economics";"Za ekonomiju privatnih tvrtki";"Magángazdasági";"Per l'economia privata";"Privačiosios ekonomikos";"Privātajā ekonomikā";"Għall-ekonomija privata";"Op het gebied van de particuliere economie";"W zakresie gospodarki prywatnej";"Para a economia privada";"Pentru economie privată";"Pre ekonómiu v súkromnej oblasti";"Za ekonomiko podjetij";"I privatekonomi"
"RB20-7";"818";"За пазарна икономика";"Pro tržní ekonomiku";"Markedsøkonomi";"Für die Marktwirtschaft";"Για φιλελεύθερη οικονομία";"For market economics";"Para economía de mercado";"Turumajanduse alased";"Markkinataloustiedettä varten";"Pour l'économie de marché";"For market economics";"Za tržišnu ekonomiju";"Piacgazdasági";"Per l'economia di mercato";"Rinkos ekonomikos";"Tirgus ekonomikā";"Għall-ekonomija tas-suq";"Op het gebied van de markteconomie";"W zakresie gospodarki rynkowej";"Para a economia de mercado";"Pentru economia de piaţă";"Pre trhovú ekonómiu";"Za tržno ekonomijo";"I marknadsekonomi"
"RB21-0";"819";"За планирана икономика";"Pro plánovanou ekonomiku";"Planøkonomi";"Für die Planwirtschaft";"Για κεντρικά σχεδιασμένη οικονομία";"For planned economics";"Para economía planificada";"Plaanimajanduse alased";"Suunnitelmataloustiedettä varten";"Pour l'économie planifiée";"For planned economics";"Za plansku ekonomiju";"Tervgazdasági";"Per l'economia pianificata";"Planinės ekonomikos";"Plānveida ekonomikā";"Għall-ekonomija ippjanata";"Op het gebied van de planeconomie";"W zakresie gospodarki planowej";"Para a economia planificada";"Pentru economia planificată";"Pre plánovanú ekonómiu";"Za plansko ekonomijo";"I planekonomi"
"RC01-1";"820";"Във въздушно-космическите технологии";"Letecké technologie";"Luft- og rumfartsteknologi";"In der Luftfahrttechnologie";"Στην τεχνολογία αεροδιαστήματος";"In aerospace technology";"En tecnología aeroespacial";"Lennundustehnoloogia alased";"Ilmailutekniikka";"En technologie aérospatiale";"In aerospace technology";"U svemirskoj tehnologiji";"Repüléstechnológiai";"In tecnologie aerospaziali";"Aerokosminių technologijų";"Aviācijas un kosmosa tehnoloģijā";"Fit-teknoloġija aerospazjali";"Op het gebied van de lucht- en ruimtevaarttechnologie";"W zakresie technologii lotniczych";"Em tecnologias aeroespaciais";"În tehnologia aerospaţială";"V leteckej technológii";"V letalski in vesoljski tehnologiji";"I flyg- och rymdteknik"
"RC02-4";"821";"В космическите технологии";"Kosmické technologie";"Rumfartsteknologi";"In der Raumfahrttechnologie";"Στην τεχνολογία διαστήματος";"In space technology";"En tecnología espacial";"Kosmosetehnoloogia alased";"Avaruustekniikka";"En technologie spatiale";"In space technology";"U kozmičkoj tehnologiji";"Űrtechnológiai";"In tecnologie spaziali";"Kosmoso technologijų";"Kosmosa tehnoloģijā";"Fit-teknoloġija spazjali";"Op het gebied van de ruimtetechnologie";"W zakresie technologii kosmicznych";"Em tecnologias espaciais";"În tehnologia spaţială";"V kozmickej technológii";"V vesoljski tehnologiji";"I rymdteknik"
"RC03-7";"822";"В компютърните технологии";"Počítačové technologie";"Computerteknologi";"In der Computertechnologie";"Στην τεχνολογία υπολογιστών";"In computer technology";"En tecnología informática";"Arvutitehnoloogia alased";"Tietokonetekniikka";"En technologie informatique";"In computer technology";"U računalnoj tehnologiji";"Számítástechnikai";"In tecnologie informatiche";"Kompiuterinių technologijų";"Datortehnoloģijā";"Fit-teknolġija tal-kompjuters";"Op het gebied van de computertechnologie";"W zakresie technologii komputerowych";"Em informática";"În tehnologia informatică";"V počítačovej technológii";"V računalniški tehnologiji";"I datateknik"
"RC04-0";"823";"В комуникационните технологии";"Komunikační technologie";"Kommunikationsteknologi";"In der Kommunikationstechnologie";"Στην τεχνολογία επικοινωνιών";"In communication technology";"En tecnología de la comunicación";"Sidetehnoloogia alased";"Viestintätekniikka";"En technologie de la communication";"In communication technology";"U komunikacijskoj tehnologiji";"Kommunikációtechnológiai";"In tecnologie delle telecomunicazioni";"Ryšių technologijų";"Komunikācijas tehnoloģijā";"Fit-teknoloġija tal-komunikazzjoni";"Op het gebied van de communicatietechnologie";"W zakresie technologii komunikacyjnych";"Em tecnologias das comunicações";"În tehnologia comunicaţiilor";"V komunikačnej technológii";"V komunikacijski tehnologiji";"I kommunikationsteknik"
"RC05-3";"824";"В информационните технологии";"Informační technologie";"Informationsteknologi";"In der Informationstechnologie";"Στην τεχνολογία πληροφορικής";"In information technology";"En tecnología de la información";"Infotehnoloogia alased";"Tietotekniikka";"En technologie de l'information";"In information technology";"U informacijskoj tehnologiji";"Információtechnológiai";"In tecnologie delle informazioni";"Informacinių technologijų";"Informācijas tehnoloģijā";"Fit-teknoloġija ta' l-informazzjoni";"Op het gebied van de informatietechnologie";"W zakresie technologii informatycznych";"Em tecnologias da informação";"În tehnologia informaţiei";"V informačnej technológii";"V informacijski tehnologiji";"I informationsteknik"
"RC06-6";"825";"В технологиите за автоматизиране";"Automatizační technologie";"Automatiseringsteknologi";"In der Automatisierungstechnologie";"Στην τεχνολογία αυτοματισμών";"In automation technology";"En tecnología de la automatización";"Automatiseerimistehnoloogia alased";"Automaatiotekniikka";"En technologie de l'automation";"In automation technology";"U tehnologiji automatizacije";"Automatizálástechnológiai";"In tecnologie dell'automazione";"Automatikos technologijų";"Automatizācijas tehnoloģijā";"Fit-teknoloġija ta' l-awtomazzjoni";"Op het gebied van de automatiseringstechnologie";"W zakresie technologii automatyki";"Em tecnologias de automatização";"În tehnologia automatizării";"V automatizačnej technológii";"V tehnologiji avtomatizacije";"I automatiseringsteknik"
"RC07-9";"826";"В горивните технологии";"Technologie v oblasti paliv";"Brændstofteknologi";"In der Brennstofftechnologie";"Στην τεχνολογία καυσίμων";"In fuel technology";"En tecnología de combustibles";"Kütusetehnoloogia alased";"Polttoainetekniikka";"En technologie des combustibles";"In fuel technology";"U tehnologiji goriva";"Üzemanyag-technológiai";"In tecnologie dei carburanti";"Kuro technologijų";"Degvielas tehnoloģijā";"Fit-teknolġija tal-fjuwil";"Op het gebied van de brandstoftechnologie";"W zakresie technologii paliwowych";"Em tecnologias de combustíveis";"În tehnologia combustibililor";"V technológii palív";"V tehnologiji goriv";"I bränsleteknik"
"RC08-2";"827";"В ядрените технологии";"Jaderné technologie";"Nuklear teknologi";"In der Kerntechnologie";"Στην τεχνολογία πυρηνικής ενέργειας";"In nuclear technology";"En tecnología nuclear";"Tuumatehnoloogia alased";"Ydintekniikka";"En technologie nucléaire";"In nuclear technology";"U nuklearnoj tehnologiji";"Nukleáris technológiai";"In tecnologie nucleari";"Branduolinių technologijų";"Kodoltehnoloģijā";"Fit-teknoloġija nukleari";"Op het gebied van de nucleaire technologie";"W zakresie technologii jądrowych";"Em tecnologias nucleares";"În tehnologia nucleară";"V jadrových technológiách";"V jedrski tehnologiji";"I kärnteknik"
"RD01-2";"828";"В математиката";"V matematice";"Matematik";"In der Mathematik";"Στα μαθηματικά";"In mathematics";"En matemáticas";"Matemaatikas";"Matematiikka";"En mathématiques";"In mathematics";"U matematici";"Matematika";"In matematica";"Matematikos";"Matemātikā";"Fil-matematika";"In de wiskunde";"W dziedzinie matematyki";"Em matemática";"În matematică";"V matematike";"V matematiki";"I matematik"
"RD02-5";"829";"В естествените науки";"V přírodních vědách";"Naturvidenskab";"In den Naturwissenschaften";"Στις φυσικές επιστήμες";"In natural sciences";"En ciencias naturales";"Loodusteadustes";"Luonnontieteet";"En sciences naturelles";"In natural sciences";"U prirodnim znanostima";"Természettudományok";"In scienze naturali";"Gamtos mokslų";"Dabaszinātnēs";"Fix-xjenzi naturali";"In de natuurwetenschappen";"W dziedzinie nauk przyrodniczych";"Em ciências naturais";"În ştiinţe naturale";"V prírodných vedách";"V naravoslovju";"I naturvetenskap"
"RD03-8";"830";"В биологията";"V biologii";"Biologi";"In der Biologie";"Στη βιολογία";"In biology";"En biología";"Bioloogias";"Biologia";"En biologie";"In biology";"U biologiji";"Biológia";"In biologia";"Biologijos";"Bioloģijā";"Fil-bijoloġija";"In de biologie";"W dziedzinie biologii";"Em biologia";"În biologie";"V biológii";"V biologiji";"I biologi"
"RD04-1";"831";"В химията";"V chemii";"Kemi";"In der Chemie";"Στη χημεία";"In chemistry";"En química";"Keemias";"Kemia";"En chimie";"In chemistry";"U kemiji";"Kémia";"In chimica";"Chemijos";"Ķīmijā";"Fil-kimika";"In de scheikunde";"W dziedzinie chemii";"Em química";"În chimie";"V chémii";"V kemiji";"I kemi"
"RD05-4";"832";"Във физиката";"Ve fyzice";"Fysik";"In der Physik";"Στη φυσική";"In physics";"En física";"Füüsikas";"Fysiikka";"En physique";"In physics";"U fizici";"Fizika";"In fisica";"Fizikos";"Fizikā";"Fil-fiżika";"In de natuurkunde";"W dziedzinie fizyki";"Em física";"În fizică";"Vo fyzike";"V fiziki";"I fysik"
"RD06-7";"833";"В науките за земята";"Ve vědách o Zemi";"Geovidenskab";"In den Geowissenschaften";"Στις επιστήμες της γης";"In earth sciences";"En ciencias de la tierra";"Geoteadustes";"Maapalloa tutkivat tieteet";"En sciences de la terre";"In earth sciences";"U geoznanosti";"Földtudományok";"In scienze della Terra";"Žemės mokslų";"Zemes zinātnēs";"Fil-ġeoxjenzi";"In de aardwetenschappen";"W dziedzinie nauk o ziemi";"Em ciências da Terra";"În ştiinţele pământului";"Vo vedách o Zemi";"V geologiji";"I geovetenskap"
"RD07-0";"834";"В социалните науки";"V sociálních vědách";"Socialvidenskab";"In den Sozialwissenschaften";"Στις κοινωνικές επιστήμες";"In social sciences";"En ciencias sociales";"Sotsiaalteadustes";"Yhteiskuntatieteet";"En sciences sociales";"In social sciences";"U društvenim znanostima";"Társadalomtudományok";"In scienze sociali";"Socialinių mokslų";"Sociālajās zinātnēs";"Fix-xjenzi soċjali";"In de sociale wetenschappen";"W dziedzinie nauk społecznych";"Em ciências sociais";"În ştiinţe sociale";"V sociálnych vedách";"V družboslovju";"I samhällsvetenskap"
"RD08-3";"835";"В поведенческите науки";"V behaviorálních vědách";"Adfærdsvidenskab";"In den Verhaltenswissenschaften";"Στις επιστήμες της συμπεριφοράς";"In behavioural sciences";"En ciencias del comportamiento";"Käitumisteadustes";"Käyttäytymistieteet";"En sciences comportementales";"In behavioural sciences";"U psihologiji i srodnim znanostima";"Viselkedéstudományok";"In scienze comportamentali";"Elgsenos mokslų";"Uzvedības zinātnēs";"Fix-xjenzi ta' l-imġiba";"In de gedragswetenschappen";"W dziedzinie nauk o zachowaniach";"Em ciências do comportamento";"În ştiinţe comportamentale";"Vo vedách o správaní";"V vedenjskih vedah";"I beteendevetenskap"
"RD09-6";"836";"В приложните науки";"V aplikovaných vědách";"Anvendt videnskab";"In den angewandten Wissenschaften";"Στις εφαρμοσμένες επιστήμες";"In applied sciences";"En ciencias aplicadas";"Rakendusteadustes";"Sovelletut tieteet";"En sciences appliquées";"In applied sciences";"U primijenjenim znanostima";"Alkalmazott tudományok";"In scienze applicate";"Taikomųjų mokslų";"Lietišķajās zinātnēs";"Fix-xjenzi applikati";"In de toegepaste wetenschappen";"W dziedzinie nauk stosowanych";"Em ciências aplicadas";"În ştiinţe aplicate";"V aplikovaných vedách";"V uporabnih znanostih";"I tillämpad naturvetenskap"
"RD10-9";"837";"В здравните науки";"V lékařských a zdravotnických vědách";"Sundhedsvidenskab";"In den Gesundheitswissenschaften";"Στις επιστήμες υγείας";"In health sciences";"En ciencias de la salud";"Tervishoiuateadustes";"Terveystieteet";"En sciences de la santé";"In health sciences";"U znanosti o zdravlju";"Egészségtudományok";"In scienze della salute";"Sveikatos mokslų";"Veselības zinātnēs";"Fix-xjenzi tas-saħħa";"In de gezondheidswetenschappen";"W dziedzinie nauk o zdrowiu";"Em ciências de saúde";"În ştiinţe medicale";"Vo vedách o zdraví";"V zdravstvenih vedah";"I hälsovetenskap"
